Unnamed: 0,department,education,gender,recruitment_channel,no_of_trainings,age,previous_year_rating,length_of_service,KPIs_met >80%,awards_won?,avg_training_score,is_promoted
5156,2,1,1,3,1,34,5,4,1,0,61,0
5157,8,1,1,2,1,34,3,3,0,0,61,0
5158,3,2,2,2,1,41,3,15,0,0,82,0
5159,3,2,2,2,1,31,1,5,0,0,83,0
5160,6,2,1,1,1,31,1,2,0,0,63,0
5161,7,2,2,1,1,34,3,7,0,0,48,0
5162,1,2,1,2,1,36,1,3,1,0,49,0
5163,6,2,1,1,1,39,4,2,0,0,62,0
5164,1,2,1,1,1,34,5,3,1,0,48,0
5165,2,2,1,2,2,32,5,5,0,0,55,0
5166,1,2,1,2,2,32,1,3,0,0,50,0
5167,5,2,1,2,1,38,3,7,0,0,68,0
5168,1,1,1,2,1,45,1,6,0,0,47,0
5169,2,2,2,1,1,29,1,8,0,0,61,0
5170,1,2,2,2,2,27,3,3,0,0,50,0
5171,2,1,1,1,1,49,3,19,0,0,61,0
5172,5,1,1,1,1,47,4,19,0,0,68,0
5173,4,2,1,1,2,20,3,1,0,0,83,0
5174,2,2,1,1,1,29,3,2,0,0,54,0
5175,3,2,1,1,1,24,3,1,0,0,81,0
5176,1,2,2,1,1,31,1,5,0,0,50,0
5177,1,1,2,1,1,41,5,7,1,0,48,0
5178,5,2,1,2,1,30,3,6,0,0,85,1
5179,2,2,2,2,1,28,3,4,1,0,59,0
5180,3,3,1,1,1,21,3,1,0,0,81,0
5181,2,2,2,2,1,47,3,2,1,0,63,0
5182,1,2,2,2,1,25,3,1,0,0,52,0
5183,1,1,1,2,1,40,4,12,0,0,51,0
5184,2,2,2,2,1,28,3,1,0,0,62,0
5185,5,2,1,2,5,28,3,4,0,0,71,0
5186,3,2,1,1,1,24,3,1,0,1,87,1
5187,3,2,1,2,1,41,4,2,1,0,80,0
5188,2,2,2,1,1,34,5,7,1,0,55,0
5189,2,1,2,2,1,50,4,16,0,0,57,0
5190,6,1,1,1,1,31,5,3,0,0,58,0
5191,1,2,1,1,1,30,3,2,0,0,51,0
5192,5,1,2,2,1,36,5,10,1,0,69,0
5193,5,2,1,1,4,25,3,1,0,0,67,0
5194,4,2,1,2,1,35,5,5,1,0,82,0
5195,4,2,2,2,1,31,4,4,0,0,86,0
5196,1,1,1,1,1,33,1,8,0,0,48,0
5197,3,2,1,2,2,32,1,6,0,0,83,0
5198,1,2,1,2,1,26,3,4,0,0,50,0
5199,4,2,1,2,1,29,5,5,1,0,86,0
5200,4,2,2,2,1,27,3,2,0,0,75,0
5201,5,2,2,1,1,39,3,7,0,0,71,0
5202,4,1,1,1,1,32,5,2,1,0,78,0
5203,1,2,1,2,3,34,3,6,1,0,50,0
5204,2,2,1,2,2,30,4,5,0,0,59,0
5205,5,1,1,2,1,46,3,18,0,0,65,0
5206,1,1,2,2,1,38,3,4,0,0,47,0
5207,1,2,1,2,2,30,4,3,0,0,50,0
5208,6,2,2,1,1,28,5,4,1,0,61,0
5209,2,1,2,1,1,38,5,10,1,0,59,1
5210,4,2,1,1,2,28,5,4,1,0,86,0
5211,3,2,1,3,1,29,3,4,0,0,79,0
5212,3,2,1,2,1,37,3,9,0,0,75,0
5213,3,2,1,2,3,28,5,5,1,0,82,0
5214,1,1,2,2,1,32,5,6,1,0,48,0
5215,6,1,1,2,1,38,4,7,1,0,54,0
5216,2,1,1,1,1,52,1,19,0,0,59,0
5217,5,2,1,1,3,30,5,3,0,0,73,0
5218,1,2,1,2,1,23,3,1,1,0,54,0
5219,4,1,1,1,1,32,5,4,1,0,90,1
5220,5,2,1,2,1,37,3,9,0,0,67,0
5221,5,2,2,2,1,30,3,1,0,0,70,0
5222,3,2,1,2,1,27,2,2,0,0,80,0
5223,5,1,2,2,1,37,3,7,0,0,74,1
5224,1,2,1,2,2,39,3,2,1,0,47,0
5225,1,2,1,2,1,34,3,6,0,1,49,0
5226,3,1,2,1,1,33,3,5,0,0,82,0
5227,2,1,2,2,1,41,3,7,0,0,65,0
5228,7,3,1,1,1,20,3,1,0,0,44,0
5229,1,2,1,1,1,30,1,6,0,0,48,0
5230,2,1,1,2,1,54,5,16,1,0,97,1
5231,1,2,2,2,2,30,1,5,0,0,50,0
5232,1,2,1,2,1,28,5,3,0,0,51,0
5233,7,2,2,2,1,31,1,6,0,0,50,0
5234,1,1,2,1,1,41,3,13,1,0,55,0
5235,1,1,1,2,1,32,5,8,1,0,49,0
5236,3,2,1,2,1,27,5,4,1,0,82,0
5237,5,1,1,1,2,35,3,3,0,0,71,0
5238,3,2,2,2,2,36,4,10,1,0,78,0
5239,4,2,1,1,1,30,3,2,1,0,82,0
5240,3,2,1,2,1,55,2,2,0,0,80,0
5241,1,1,1,1,1,37,4,8,0,0,49,0
5242,1,2,1,1,1,34,5,5,0,0,50,0
5243,5,1,2,2,2,35,3,5,1,0,67,1
5244,5,2,1,2,1,40,3,8,0,0,70,0
5245,6,2,2,2,1,38,3,3,0,0,57,0
5246,3,1,1,2,1,42,3,13,0,0,80,0
5247,1,1,1,1,1,30,3,7,0,0,53,0
5248,3,2,1,3,1,30,3,2,0,0,79,0
5249,2,2,2,2,2,39,3,10,0,0,63,0
5250,2,1,2,2,1,37,5,9,1,0,57,0
5251,2,2,1,1,1,37,3,7,0,0,60,0
5252,5,1,1,1,1,40,3,6,0,0,69,0
5253,2,2,1,1,1,28,3,3,1,0,58,0
5254,1,1,1,2,1,36,3,9,0,0,52,0
5255,5,2,1,2,1,29,3,1,0,0,69,0
5256,3,2,2,2,1,26,4,2,1,0,76,0
5257,2,2,2,2,1,46,4,19,0,0,60,0
5258,1,2,1,2,1,31,5,2,1,0,50,0
5259,2,2,1,2,1,30,3,1,1,0,66,0
5260,3,1,1,2,1,32,1,7,0,0,81,0
5261,3,2,1,2,1,33,2,5,0,0,78,0
5262,2,2,2,2,1,31,3,3,1,0,61,0
5263,5,1,1,1,2,34,3,1,0,0,83,0
5264,3,1,2,2,1,38,1,2,0,0,80,0
5265,3,2,1,1,2,33,3,3,0,0,81,0
5266,1,2,1,2,1,27,5,1,1,0,48,0
5267,3,1,1,2,1,36,3,4,0,0,79,0
5268,2,1,2,1,1,38,1,4,0,0,57,0
5269,5,2,1,2,2,28,3,5,0,0,69,0
5270,7,2,2,2,1,31,3,5,0,0,52,0
5271,5,2,1,2,1,30,5,2,1,0,69,1
5272,3,2,1,2,1,25,3,2,0,0,91,1
5273,3,1,1,2,2,52,4,22,0,0,72,0
5274,1,2,1,2,1,42,4,4,0,0,52,0
5275,1,2,1,2,1,31,5,6,1,0,45,0
5276,5,1,1,1,1,35,5,8,0,0,69,0
5277,1,2,1,2,2,31,3,6,0,0,51,0
5278,1,2,1,2,2,25,3,3,0,0,47,0
5279,4,2,1,2,1,25,2,2,0,0,84,0
5280,1,2,2,2,1,33,3,10,0,0,45,0
5281,5,1,1,1,1,38,4,9,0,0,83,0
5282,2,1,1,1,1,35,1,3,0,0,59,0
5283,5,2,1,1,2,35,1,4,1,0,71,0
5284,3,2,1,3,1,26,4,4,1,1,90,1
5285,1,2,2,2,1,26,1,3,1,0,51,0
5286,1,2,1,1,1,29,1,4,0,0,52,0
5287,5,1,2,2,1,34,4,4,1,0,73,0
5288,5,2,1,1,1,32,2,2,1,0,71,0
5289,7,1,1,1,1,34,4,2,0,0,50,0
5290,1,2,2,2,1,33,1,7,0,0,51,0
5291,2,2,1,2,1,42,1,7,0,0,60,0
5292,5,2,1,2,1,33,5,8,1,0,71,0
5293,3,1,1,2,1,36,3,2,0,0,86,0
5294,1,2,1,1,4,28,1,3,0,0,54,0
5295,8,1,1,1,1,40,5,10,1,0,62,0
5296,5,2,1,1,1,27,3,1,1,0,64,0
5297,5,1,2,2,1,50,5,19,0,0,68,0
5298,7,2,1,1,1,34,3,9,1,0,50,0
5299,1,2,1,1,3,25,3,1,0,0,47,0
5300,1,2,1,2,1,46,5,4,1,0,55,1
5301,1,2,2,2,1,36,1,7,0,0,50,0
5302,1,2,1,1,1,24,1,2,1,1,50,0
5303,1,2,1,2,1,38,3,10,0,0,57,0
5304,3,2,2,1,1,29,4,3,1,0,82,0
5305,5,2,1,3,3,30,2,4,1,0,87,0
5306,5,2,2,1,1,28,3,1,1,0,73,0
5307,2,2,2,2,1,39,5,10,1,0,62,0
5308,4,2,1,2,2,26,3,1,1,0,85,0
5309,2,1,1,2,1,41,2,6,0,0,63,0
5310,5,2,2,2,1,32,3,5,1,0,69,1
5311,5,2,1,2,1,29,3,2,0,0,66,0
5312,2,1,1,1,1,32,5,4,0,0,59,0
5313,4,2,1,1,1,32,4,6,1,0,82,0
5314,2,2,1,2,1,40,3,6,1,0,60,0
5315,3,1,2,2,1,40,1,9,0,0,80,0
5316,2,1,2,2,1,43,3,7,1,0,61,1
5317,2,2,2,1,1,31,5,5,1,0,65,0
5318,1,2,1,2,1,43,3,11,1,0,54,0
5319,3,2,2,1,1,30,3,4,0,0,82,0
5320,8,2,1,2,1,30,4,6,1,0,55,0
5321,4,2,1,2,1,34,3,3,0,0,87,0
5322,1,1,1,1,1,40,2,3,0,0,49,0
5323,1,2,1,2,1,23,3,1,0,0,49,0
5324,5,1,2,1,1,45,3,7,0,0,66,0
5325,3,1,2,2,1,39,5,4,1,0,78,0
5326,2,2,2,2,1,49,4,18,1,0,60,0
5327,4,2,2,2,1,27,3,4,1,0,83,0
5328,1,1,1,1,1,39,2,3,0,0,46,0
5329,3,1,2,2,1,33,3,7,0,0,83,0
5330,1,1,1,2,1,28,3,5,0,0,47,0
5331,5,2,2,2,1,30,3,2,0,0,72,0
5332,3,2,2,1,1,56,1,16,0,0,80,0
5333,3,2,1,2,1,27,4,3,1,0,78,0
5334,1,1,1,1,1,33,1,8,0,0,48,0
5335,4,2,1,3,1,29,4,2,0,0,82,0
5336,2,2,1,2,1,35,4,9,0,0,59,0
5337,4,1,2,1,1,33,3,6,0,0,84,0
5338,6,2,1,1,1,27,3,2,1,0,60,0
5339,5,1,2,2,1,38,1,7,0,0,65,0
5340,1,2,1,1,1,28,3,1,1,0,49,0
5341,4,2,1,1,1,28,5,2,1,0,86,1
5342,2,2,2,2,2,34,5,6,1,0,63,0
5343,1,2,1,2,1,37,4,10,0,0,52,0
5344,4,2,1,1,1,35,4,7,0,0,81,0
5345,8,1,2,2,1,42,1,4,0,0,58,0
5346,1,2,1,1,1,31,2,6,1,0,48,0
5347,1,2,1,2,1,40,4,10,0,0,52,0
5348,1,2,1,1,3,39,1,12,0,0,50,0
5349,6,2,1,2,3,29,3,5,0,0,58,0
5350,2,2,2,2,1,42,5,15,1,0,59,0
5351,3,2,1,2,1,30,4,3,0,0,78,0
5352,1,2,1,1,2,31,3,5,1,0,48,0
5353,2,2,1,2,1,37,3,8,0,0,64,0
5354,5,1,2,2,1,36,3,10,0,0,71,0
5355,2,2,2,2,2,36,4,3,1,0,59,0
5356,3,1,2,2,1,41,3,6,0,0,93,1
5357,1,2,1,1,1,27,1,6,0,0,45,0
5358,1,2,1,2,1,53,1,12,0,0,49,0
5359,1,2,1,1,1,45,3,11,0,0,55,0
5360,6,2,2,1,1,28,3,1,0,0,60,0
5361,1,2,1,1,1,29,2,2,0,0,51,0
5362,3,1,1,1,2,33,5,3,1,0,83,0
5363,5,1,1,2,2,37,5,5,1,0,73,0
5364,5,2,1,2,2,29,1,4,0,0,72,0
5365,1,2,1,2,1,39,3,7,0,0,53,0
5366,2,2,2,1,2,26,5,4,0,0,55,0
5367,1,2,1,2,2,32,3,7,0,0,46,0
5368,4,1,1,2,1,32,4,2,0,0,85,1
5369,6,2,2,2,1,32,5,2,1,0,61,0
5370,4,2,1,2,1,35,5,9,1,0,85,0
5371,1,2,1,2,4,35,3,5,0,0,50,0
5372,5,2,1,1,3,33,4,3,0,0,67,0
5373,5,1,2,1,2,49,3,2,0,0,68,0
5374,1,1,1,1,1,55,5,13,0,0,53,0
5375,4,2,1,1,1,28,3,2,0,0,89,0
5376,2,1,2,1,1,34,3,6,1,0,57,0
5377,1,1,1,2,1,47,3,7,0,0,52,0
5378,3,1,1,2,1,44,3,7,1,0,75,0
5379,5,2,2,1,1,25,3,1,1,0,68,0
5380,1,2,1,1,1,41,3,3,0,0,51,0
5381,6,2,1,2,2,32,5,4,0,0,61,0
5382,2,2,1,2,1,25,3,1,1,0,60,0
5383,1,2,1,2,3,28,1,2,0,0,50,0
5384,6,2,1,2,1,30,3,2,0,0,62,0
5385,1,2,1,2,1,26,3,1,1,0,48,0
5386,3,1,1,2,1,59,3,12,0,0,79,0
5387,4,2,1,2,1,48,3,14,1,0,85,0
5388,7,2,2,1,1,33,3,6,0,0,51,0
5389,5,1,2,1,1,58,4,11,0,0,68,0
5390,5,1,2,1,1,31,3,3,0,0,69,0
5391,2,1,1,1,1,32,3,5,0,0,56,0
5392,3,1,1,2,1,48,4,19,1,0,81,0
5393,8,2,1,1,1,26,3,1,0,0,59,0
5394,7,1,1,2,1,58,4,6,0,0,50,0
5395,3,2,1,1,1,29,3,6,1,0,78,1
5396,2,2,1,2,3,30,5,5,1,0,61,0
5397,2,1,2,1,1,48,5,4,1,0,59,0
5398,3,2,2,1,1,29,3,4,0,0,78,0
5399,1,2,1,2,1,34,3,7,0,0,49,0
5400,1,2,2,2,1,27,3,3,0,0,50,0
5401,3,1,1,1,2,60,4,5,0,0,78,0
5402,1,2,1,2,1,29,3,1,0,0,50,0
5403,4,1,1,2,2,32,4,5,1,0,88,0
5404,3,1,1,2,1,47,5,7,1,0,81,0
5405,7,2,1,1,1,30,3,4,0,0,48,0
5406,7,2,1,2,1,52,4,3,1,0,46,0
5407,3,2,2,1,1,30,3,4,1,0,77,0
5408,1,1,2,2,1,41,1,6,1,0,51,0
5409,4,1,1,2,1,37,3,10,1,0,84,1
5410,3,1,1,2,1,31,3,6,0,0,77,0
5411,1,1,1,1,1,44,3,12,0,0,54,0
5412,5,1,2,2,1,38,3,3,1,0,69,0
5413,1,2,2,2,1,31,3,2,1,0,50,0
5414,6,2,1,2,1,37,4,5,1,0,59,0
5415,4,2,1,1,1,31,4,8,0,0,87,0
5416,4,2,1,1,1,40,3,4,0,0,84,0
5417,2,2,1,2,1,48,3,7,1,0,63,0
5418,5,1,2,1,1,59,3,18,0,0,70,0
5419,1,2,2,1,1,36,3,5,0,0,47,0
5420,5,1,2,2,1,39,3,13,0,0,70,0
5421,1,2,1,2,1,25,3,1,0,0,50,0
5422,3,2,2,2,2,32,3,6,0,0,77,0
5423,2,2,1,1,1,27,5,3,0,0,58,0
5424,8,2,2,2,1,30,3,1,1,0,58,1
5425,1,2,1,3,1,29,3,2,0,0,54,0
5426,5,1,1,1,1,44,5,7,1,0,84,0
5427,1,2,1,1,2,28,2,3,0,0,51,0
5428,4,1,1,2,1,59,3,17,0,0,81,0
5429,6,2,1,2,4,32,3,7,0,0,60,0
5430,1,2,1,1,1,31,5,7,1,0,50,0
5431,3,2,2,1,1,32,5,3,1,0,80,0
5432,5,2,1,1,1,30,3,1,0,0,64,0
5433,5,2,1,2,1,35,3,1,0,0,87,0
5434,5,2,2,2,1,28,3,6,1,0,70,0
5435,2,1,1,2,1,45,4,7,1,0,95,1
5436,4,2,1,3,1,28,3,1,0,0,87,0
5437,2,2,2,2,1,33,1,7,0,0,57,0
5438,1,2,1,1,1,44,1,6,0,0,48,0
5439,1,1,1,1,1,50,5,7,0,0,59,1
5440,2,2,1,2,1,31,3,7,0,0,64,0
5441,5,2,1,2,1,37,2,2,1,0,66,0
5442,4,1,1,1,1,31,3,5,1,0,82,0
5443,2,2,1,2,2,38,5,3,1,0,57,1
5444,1,2,2,2,1,25,1,3,0,0,53,0
5445,5,2,2,1,1,59,2,20,0,0,66,0
5446,2,1,2,2,1,37,5,8,1,0,58,0
5447,1,1,1,2,1,38,4,7,1,0,70,1
5448,1,2,1,2,1,20,1,2,0,0,53,0
5449,1,2,1,2,1,37,5,3,0,0,62,1
5450,1,2,1,2,3,31,1,5,0,0,46,0
5451,2,2,2,1,1,35,5,3,1,0,59,1
5452,1,2,1,2,1,52,2,25,0,0,47,0
5453,2,1,1,2,1,37,4,12,0,0,60,0
5454,3,1,1,1,1,36,5,8,1,0,76,1
5455,8,2,1,2,1,29,1,3,0,0,63,0
5456,5,1,2,2,1,39,3,12,0,0,66,0
5457,3,1,1,1,1,33,1,3,0,0,81,0
5458,5,1,1,2,1,56,3,7,1,0,69,0
5459,2,1,2,1,1,43,2,5,1,0,58,0
5460,2,2,1,2,1,33,5,3,0,0,58,0
5461,1,2,2,1,1,31,5,6,0,0,49,0
5462,1,2,1,1,1,37,1,5,0,0,49,0
5463,1,1,2,2,1,42,5,4,0,0,53,0
5464,1,2,1,2,1,29,5,4,0,0,51,0
5465,5,2,2,2,1,32,1,5,0,0,73,0
5466,5,1,1,2,1,41,3,11,0,0,70,0
5467,1,2,1,2,1,27,5,3,0,0,52,0
5468,5,2,1,2,1,30,3,3,0,0,67,0
5469,6,2,1,2,1,30,3,5,1,0,62,0
5470,1,2,1,1,1,26,3,2,0,0,58,1
5471,2,2,1,2,1,33,4,7,1,0,57,1
5472,1,2,1,2,1,23,5,2,1,0,50,0
5473,1,2,1,2,1,38,5,8,1,0,52,0
5474,6,3,1,2,2,24,5,2,1,0,62,1
5475,7,2,2,2,1,27,5,4,0,0,48,0
5476,1,2,1,2,1,32,4,8,0,0,50,0
5477,3,2,2,3,2,25,4,2,1,0,79,0
5478,5,2,2,2,1,36,4,7,1,0,70,0
5479,3,2,1,1,2,26,3,2,0,0,79,0
5480,8,2,1,3,1,29,4,2,0,0,60,0
5481,6,2,1,2,1,28,1,2,0,0,61,0
5482,2,2,1,1,1,38,1,4,0,0,61,0
5483,2,2,2,1,1,45,4,15,1,0,60,0
5484,5,2,1,2,2,30,2,2,0,0,70,0
5485,1,2,2,1,1,38,2,2,0,0,51,0
5486,4,2,1,1,1,30,3,1,1,0,86,0
5487,4,1,2,1,1,35,5,10,1,0,81,0
5488,1,2,1,1,2,25,3,2,0,0,46,0
5489,2,1,2,1,1,35,4,3,1,0,57,0
5490,3,2,1,2,2,32,3,7,0,0,78,0
5491,1,2,2,2,1,30,4,7,0,0,49,0
5492,1,1,1,1,2,33,3,9,0,0,53,0
5493,1,2,2,1,1,38,3,11,0,0,43,0
5494,1,2,1,2,1,32,1,4,0,0,47,0
5495,3,1,1,2,1,36,3,10,1,0,74,1
5496,3,2,2,1,1,30,3,5,0,0,79,0
5497,1,1,2,2,1,35,4,8,1,0,44,0
5498,3,1,1,2,1,44,4,19,0,0,76,0
5499,1,1,1,2,1,36,1,7,0,0,50,0
5500,2,1,2,2,1,41,3,5,1,0,61,0
5501,3,1,1,1,1,31,1,4,0,0,81,0
5502,1,2,2,1,1,25,1,2,0,0,48,0
5503,2,2,2,2,1,32,4,6,0,0,54,0
5504,2,2,2,2,1,31,4,4,1,0,60,0
5505,1,1,2,1,2,45,2,18,0,0,45,0
5506,1,2,1,1,1,48,3,5,0,0,48,0
5507,2,1,2,1,1,45,5,7,1,0,61,0
5508,2,1,2,2,1,33,5,6,0,0,62,0
5509,1,2,1,2,1,33,4,7,1,0,56,1
5510,7,2,1,2,1,25,3,2,1,0,48,0
5511,1,2,1,2,1,36,5,4,1,0,44,0
5512,7,2,1,1,2,31,3,3,0,0,52,0
5513,1,2,1,2,1,40,3,4,1,0,49,0
5514,3,2,2,1,1,29,4,5,0,0,82,0
5515,3,1,1,2,1,31,1,2,0,0,83,0
5516,7,2,1,1,1,32,5,2,1,0,54,0
5517,6,2,1,2,1,32,4,4,0,0,57,0
5518,2,2,2,2,1,35,3,5,1,0,59,0
5519,1,2,1,2,1,24,3,2,0,0,52,0
5520,1,1,1,1,2,33,2,5,0,0,48,0
5521,5,1,1,2,1,45,5,19,1,0,71,0
5522,1,2,1,2,1,29,1,5,0,0,48,0
5523,2,2,2,2,4,34,4,7,1,0,56,1
5524,3,1,1,2,1,45,3,16,1,0,78,1
5525,1,1,1,2,1,35,2,10,0,0,52,0
5526,1,1,1,1,1,34,4,6,0,0,47,0
5527,3,1,1,1,1,33,4,10,0,0,79,0
5528,4,2,1,1,1,34,3,2,1,0,84,0
5529,2,1,1,2,2,34,4,4,0,0,61,0
5530,1,2,2,2,1,33,4,3,0,0,49,0
5531,3,1,1,2,1,43,3,4,0,0,79,0
5532,2,2,2,1,1,27,3,1,0,0,58,0
5533,2,2,2,2,1,34,1,2,0,0,58,0
5534,2,2,1,2,1,31,4,5,1,0,58,0
5535,6,2,2,1,1,27,3,2,0,0,64,0
5536,1,2,2,2,1,32,3,7,0,0,47,0
5537,1,2,2,2,2,40,3,8,0,0,52,0
5538,1,2,1,1,1,36,5,2,1,0,41,0
5539,3,2,1,2,1,20,3,2,1,0,76,0
5540,1,2,1,1,1,36,5,5,0,0,49,0
5541,1,2,1,2,1,25,2,3,0,0,54,0
5542,5,1,2,1,1,36,5,5,1,0,65,0
5543,2,1,1,1,1,38,4,10,0,0,57,0
5544,7,2,1,1,1,27,5,4,0,0,47,0
5545,3,1,1,2,1,36,3,7,0,0,83,0
5546,1,2,2,1,1,42,2,14,0,0,54,0
5547,7,2,1,2,1,27,3,1,0,0,51,0
5548,1,2,1,1,1,30,3,7,0,0,51,0
5549,1,2,1,2,1,25,1,2,0,0,51,0
5550,1,2,1,1,1,23,3,1,0,0,47,0
5551,5,1,1,1,2,37,5,8,1,0,69,0
5552,1,1,1,1,1,39,3,6,0,0,52,0
5553,3,2,1,1,1,30,4,1,0,0,90,1
5554,5,3,2,2,1,22,2,2,0,0,64,0
5555,6,1,2,1,1,39,4,6,0,0,62,0
5556,1,2,2,1,1,31,5,4,1,0,49,0
5557,2,2,1,2,1,31,3,1,0,0,56,0
5558,2,2,2,1,1,25,1,3,0,0,61,0
5559,1,2,1,2,1,28,3,1,1,0,53,1
5560,4,2,2,2,1,31,1,5,0,0,86,0
5561,3,1,2,2,1,45,5,3,1,1,90,1
5562,5,2,1,2,1,31,5,3,1,0,72,0
5563,1,2,1,2,1,56,2,11,0,0,48,0
5564,5,2,2,2,1,28,4,2,1,0,68,0
5565,1,2,1,2,1,44,1,15,0,0,48,0
5566,2,2,1,2,1,35,4,7,0,0,61,0
5567,5,2,2,2,1,25,1,2,0,0,73,0
5568,3,2,2,1,1,27,2,3,0,0,79,0
5569,2,2,2,2,1,35,4,4,0,0,58,0
5570,6,2,1,2,1,27,4,4,0,0,56,0
5571,2,2,1,2,1,27,4,4,0,0,57,0
5572,4,2,1,2,1,27,3,3,1,0,87,1
5573,5,2,2,2,4,34,3,4,0,0,67,0
5574,8,2,1,2,2,31,5,3,1,0,59,0
5575,5,2,1,1,1,31,1,5,1,0,70,0
5576,1,2,1,2,1,40,3,8,0,0,44,0
5577,3,2,2,2,1,26,3,1,0,0,83,0
5578,3,1,2,2,1,35,1,10,0,0,81,0
5579,3,2,2,2,1,36,3,9,0,0,74,0
5580,2,1,2,2,1,57,5,15,0,0,64,0
5581,5,2,1,1,2,33,4,10,1,0,69,0
5582,3,2,2,2,1,29,4,1,1,0,78,1
5583,4,2,1,1,2,29,3,4,0,0,81,0
5584,5,2,1,2,1,31,3,3,0,0,84,0
5585,4,1,1,2,2,38,1,7,0,0,88,0
5586,4,2,1,2,2,25,5,2,1,0,86,0
5587,1,1,1,1,1,35,5,2,1,0,51,0
5588,2,2,2,1,1,29,5,3,1,0,59,1
5589,1,1,1,2,1,39,3,11,1,1,93,1
5590,7,2,2,1,1,29,3,3,0,0,49,0
5591,2,2,1,2,1,36,4,3,0,0,57,0
5592,4,1,1,2,2,32,2,2,0,0,82,0
5593,1,2,1,2,1,30,5,6,0,0,45,0
5594,1,2,1,1,2,32,4,4,0,0,48,0
5595,1,2,1,1,1,30,3,4,1,0,56,1
5596,8,2,1,2,1,33,3,6,0,0,54,0
5597,2,2,1,1,1,27,2,5,1,0,57,0
5598,2,1,1,2,1,54,5,14,1,0,67,0
5599,2,2,1,2,1,36,5,3,1,0,64,1
5600,1,1,1,2,1,45,2,14,0,0,49,0
5601,5,1,1,2,1,38,3,4,0,0,85,0
5602,2,2,1,2,1,45,1,5,0,0,59,0
5603,3,2,2,2,1,25,3,1,0,0,80,0
5604,2,2,1,2,1,48,5,2,1,0,59,0
5605,3,2,2,2,2,31,2,4,1,0,76,0
5606,3,2,1,2,1,30,4,2,0,0,82,0
5607,5,1,2,2,1,41,3,7,0,0,67,0
5608,5,1,2,2,1,35,5,6,0,1,94,1
5609,6,3,2,2,2,22,3,1,0,0,60,0
5610,3,2,1,2,1,25,3,1,0,0,77,0
5611,1,2,1,2,2,43,3,13,0,0,47,0
5612,5,1,2,2,1,34,5,4,1,1,72,0
5613,1,2,1,1,1,32,1,8,0,0,53,0
5614,7,2,2,2,1,31,5,2,1,1,54,0
5615,4,2,1,2,1,35,3,6,0,0,87,0
5616,2,2,1,1,1,43,3,5,0,0,64,0
5617,5,2,2,1,1,32,3,5,0,0,65,0
5618,2,1,1,1,1,34,4,8,1,0,60,0
5619,7,2,1,1,1,41,3,16,1,0,51,0
5620,6,3,1,2,1,23,1,2,0,0,61,0
5621,7,1,2,2,1,37,2,9,0,0,51,0
5622,5,1,2,1,1,36,2,3,0,0,75,0
5623,2,1,2,1,1,35,3,9,1,0,63,0
5624,5,2,1,2,2,33,5,4,1,0,84,0
5625,1,2,1,1,1,41,5,11,0,0,48,0
5626,1,1,1,1,2,31,3,1,1,0,48,0
5627,1,2,1,2,1,34,4,8,1,0,58,1
5628,2,1,1,2,1,43,2,6,0,0,57,0
5629,1,2,1,2,1,24,3,1,0,0,51,0
5630,2,2,1,1,1,38,5,5,0,0,60,0
5631,2,1,1,2,1,55,3,16,0,0,60,0
5632,3,2,1,3,1,41,3,15,0,0,86,0
5633,1,2,1,2,1,35,4,9,0,0,93,1
5634,3,2,2,2,1,28,3,3,0,0,83,0
5635,4,1,1,2,2,38,3,6,1,0,85,0
5636,3,2,1,2,1,26,5,4,1,0,84,1
5637,6,2,2,2,1,27,5,4,1,0,60,0
5638,4,2,1,1,1,28,2,2,0,0,84,0
5639,1,2,1,2,1,25,1,3,0,0,53,0
5640,1,2,1,2,1,35,5,9,0,0,47,0
5641,2,2,2,2,1,40,3,7,0,0,61,0
5642,3,2,2,2,2,29,4,2,1,0,80,0
5643,3,2,1,2,1,43,3,5,0,0,76,0
5644,5,2,2,2,1,50,1,19,1,0,68,0
5645,3,2,1,1,1,28,1,3,0,0,77,0
5646,1,2,1,2,2,25,3,3,0,0,50,0
5647,6,2,1,1,1,29,5,6,1,0,59,0
5648,1,2,2,1,1,25,5,3,0,0,51,0
5649,1,2,1,2,1,33,2,6,0,0,52,0
5650,4,2,1,2,1,28,3,2,0,0,81,0
5651,4,2,1,1,1,26,3,2,1,0,84,0
5652,2,1,1,1,2,43,5,16,1,0,59,0
5653,7,2,2,1,1,33,2,7,0,0,48,0
5654,2,1,1,1,1,40,3,10,1,0,60,0
5655,4,2,1,2,1,37,3,4,1,0,88,0
5656,2,2,1,2,1,30,5,4,1,0,53,0
5657,6,2,1,1,1,23,1,2,0,0,59,0
5658,1,1,1,2,1,28,1,4,0,0,50,0
5659,6,2,1,2,1,27,3,3,1,0,58,0
5660,1,1,1,2,2,36,3,3,0,0,65,1
5661,2,2,2,2,1,28,3,1,0,0,61,0
5662,1,2,2,2,1,33,2,6,0,0,54,0
5663,3,2,1,1,6,31,3,9,0,0,81,0
5664,1,2,2,2,1,30,2,2,0,0,47,0
5665,2,1,2,1,1,40,5,5,0,0,55,0
5666,3,2,1,2,1,40,1,9,0,0,82,0
5667,2,1,1,3,1,36,3,4,0,0,55,0
5668,3,2,1,2,1,35,1,8,0,0,81,0
5669,4,2,1,1,2,33,3,6,1,0,83,0
5670,1,1,1,2,1,37,3,6,0,0,46,0
